t_hanford,1024,2048,4096,8192
1126259462.4217749,16.132586224965053,8.953754111542366,8.660374260973185,5.479886273096781
1126259462.422019,11.764833124616416,5.793399841233622,3.563843145268038,5.222610087948851
1126259462.4222634,8.04285384551622,5.042906669725198,7.223114965483546,6.440291016071569
1126259462.4225075,5.303183124080533,4.037150195683353,2.008756177208852,0.13588988652918488
1126259462.4227517,3.4306217444245704,2.406293185427785,1.4364087941939943,2.8888803433510475
1126259462.4229958,2.193592796829762,2.401512192271184,3.6269683571881615,3.282209733268246
1126259462.42324,1.4394827783689834,2.5429846780607477,2.175729768059682,2.281324634095654
1126259462.423484,1.285084874543827,1.6678703117650002,1.623366586456541,1.9037095634266734
1126259462.4237282,1.4173425067856442,2.236146912619006,1.2342531498288736,1.7902939997147769
1126259462.4239724,1.1834380824875552,1.5298096257611178,0.2585375470807776,-0.8345517602283508
1126259462.4242165,0.6605764419073239,-0.6425230649183504,-1.2064018357195891,-1.799947954597883
1126259462.424461,-0.5280513533798512,-1.9317380178836174,-2.1669733516755514,-2.03341200761497
1126259462.424705,-1.4603510453307535,-2.3528909486485645,-2.246765312855132,-2.599326364637818
